id,name,overview,synonym,update_by,published_at,created_by,updated_by,created_at,updated_at,belongs_to,related_symptom_w2v,related_symptom_bert
1,Chóng mặt và hoa mắt,"Chóng mặt - Dizziness là một thuật ngữ không chính xác bệnh nhân thường sử dụng để mô tả các cảm giác liên quan khác nhau, bao gồm<br>Xỉu (cảm giác ngất đi sắp xảy ra)<br>Mê sảng<br>Cảm giác mất thăng bằng hoặc không ổn định<br>Cảm giác không vững<br>Cảm giác quay<br>Chóng mặt - Vertigo là một cảm giác sai lầm về chuyển động của bản thân hoặc môi trường. Thông thường, cảm giác được mô tả là quay vòng - một cảm giác quay hoặc lăn - nhưng một số bệnh nhân đơn giản chỉ cảm thấy bị kéo sang một bên. Chóng mặt không phải là một chẩn đoán - nó là một mô tả của một cảm giác.<br>Cả hai cảm giác có thể đi kèm với buồn nôn và nôn hoặc khó giữ thăng bằng, đi bộ, hoặc cả hai.<br>Có lẽ vì những cảm giác này khó mô tả bằng lời nói, bệnh nhân thường sử dụng từ ""dizziness"", ""vertigo"" và các thuật ngữ khác thay thế và không nhất quán. Những bệnh nhân khác có rối loạn giống nhau có thể mô tả các triệu chứng của họ rất khác nhau. Một bệnh nhân thậm chí có thể đưa ra các mô tả khác nhau về cùng một sự kiện ""chóng mặt"" trong suốt một lần khám phụ thuộc vào cách đặt câu hỏi. Do sự khác biệt này, mặc dù choáng váng dường như là một nhóm nhỏ của chóng mặt, nhiều bác sĩ lâm sàng thích xem xét hai triệu chứng cùng nhau.<br>Tuy nhiên, chúng được miêu tả, ""dizziness và vertigo"" có thể gây rối loạn và thậm chí còn bất lực, đặc biệt khi đi kèm với buồn nôn và nôn. Các triệu chứng gây ra những vấn đề cụ thể cho những người thực hiện một nhiệm vụ nghiêm trọng hoặc nguy hiểm như lái xe, bay, hoặc vận hành máy móc hạng nặng.<br>Chóng mặt chiếm từ 5 đến 6% số lượt khám bác sĩ. Nó có thể xảy ra ở mọi lứa tuổi nhưng trở nên phổ biến hơn khi tuổi càng ngày càng tăng; nó ảnh hưởng đến khoảng 40% số người trên 40 tuổi vào một thời điểm nào đó. Chóng mặt có thể là tạm thời hoặc mãn tính. Chóng mặt mạn tính, được định nghĩa là kéo dài > 1 tháng, phổ biến hơn ở người cao tuổi.","[""chóng mặt"", ""hoa mắt""]",Nam,2022-01-12 12:30:27.74+00,1,1,2022-01-12 10:06:17.148+00,2022-01-14 03:39:02.161+00,,"['Chóng mặt', 'Chóng mặt và hoa mắt', 'Thị lực nhìn đôi', 'Hình dạng khuôn mặt bất thường', 'Khối u trên mặt', 'Đi ngoài ra phân trộn lẫn với máu và chất nhầy', 'Mụn nhỏ trên bề mặt da đầu', 'Nhanh mỏi mắt', 'Thấy chấm đen trước mắt', 'Đỏ mặt', 'Tay và chân ngắn', 'Hoa mắt', 'Xuất huyết kết mạc mắt', 'Chảy nước mắt', 'Mắt bị đỏ', 'Yếu cơ vùng đầu mặt cổ', 'Nốt màu đỏ trên bề mặt da', 'Đau trong và xung quanh một khớp', 'Mặt đỏ bừng', 'Tê cứng mặt', 'Đau trong hốc mắt', 'Khó khăn để nghe các lời nói và âm thanh khác', 'Phát ban ở trẻ sơ sinh và trẻ nhỏ', 'Nước mắt có dịch mờ đục', 'Đau phía sau đầu và cổ', 'Khó mở mắt', 'Cảm giác dị vật trong mắt']",['Chóng mặt và hoa mắt']
147,Ảo giác,,,,2022-01-14 04:43:46.184+00,1,1,2022-01-14 04:43:44.709+00,2022-01-14 04:43:46.195+00,,['Ảo giác'],['Ảo giác']
150,Giảm cảm giác,,,,2022-01-14 04:45:25.622+00,1,1,2022-01-14 04:45:24.001+00,2022-01-14 04:45:25.633+00,,"['Da mất cảm giác', 'Giảm cảm giác', 'Mất cảm giác', 'Giác mạc mất độ bóng', 'Lãnh cảm', 'Nhạy cảm với tiếng ồn', 'Nhạy cảm với ánh sáng', 'Thay đổi vị giác', 'Mất thính giác', 'Trầm cảm', 'Mất thính giác đột ngột', 'Mất khứu giác', 'Cảm giác ngứa ran bên trong cổ chân', 'Cảm giác kiến bò trong người', 'Giảm thính lực', 'Mất vị giác', 'Giảm trí nhớ', 'Rối loạn về cảm xúc', 'Cảm giác khối u chặn họng', 'Giảm ham muốn tình dục', 'Cảm giác dị vật trong mắt']","['Giảm cảm giác', 'Mất cảm giác']"
181,Thiếu máu,,,,2022-01-14 06:55:32.243+00,1,1,2022-01-14 06:55:30.629+00,2022-01-14 06:55:32.256+00,,"['Thiếu máu', 'Chảy máu cam', 'Tiểu máu', 'Chảy máu trong thực quản', 'Nước bọt có máu', 'Chảy máu trong quan hệ', 'Chảy máu âm đạo', 'Nôn ra máu', 'Máu trong phân', 'Đờm có máu', 'Tinh dịch có máu', 'Phân có máu', 'Tiêu chảy ra máu', 'Nhồi máu cơ tim', 'Tiểu ra máu', 'Chảy máu quá nhiều', 'Tăng bilirubin máu ở trẻ sơ sinh']",['Thiếu máu']
225,"Phù bìu, vú",,,,2022-01-14 07:43:46.757+00,1,1,2022-01-14 07:43:45.119+00,2022-01-14 07:43:46.77+00,,"['Da dày, nứt nẻ, bong vảy', 'Rối loạn tiêu hóa', 'Vết loét từ mụn cơm, nút ruồi', 'Vết loét có bờ nông, đáy nhẵn', 'Chảy máu đường tiêu hóa', 'Đau ngực', 'Da dày, cứng', 'Phù bìu, vú', 'Phát ban, ngứa', 'Giật tóc khỏi da đầu, giật lông mày, lông mi', 'Xuất huyết ở mặt tay, chân', 'Cáu gắt, giận dữ']","['Phù bìu, vú']"
270,Lo lắng,,,,2022-01-14 09:06:29.442+00,1,1,2022-01-14 09:06:26.674+00,2022-01-14 09:06:29.462+00,,"['Lo lắng', 'Lo âu', 'Rối loạn lo âu']",['Lo lắng']
329,Suy nhược cơ thể,,,,2022-01-14 14:21:11.149+00,3,3,2022-01-14 14:21:09.107+00,2022-01-14 14:21:11.164+00,,"['Suy nhược cơ thể', 'Trương lực cơ giảm', 'Nổi nốt khắp cơ thể', 'Nhiệt độ cơ thể thấp', 'Thiếu sự phối hợp cơ bắp', 'Khó khăn trong việc suy luận', 'Suy giảm thị lực', 'Yếu cơ', 'Suy tim phải', 'Yếu cơ vùng đầu mặt cổ', 'Đau cơ', 'Không thể nâng 2 tay qua đầu cùng lúc', 'Dương vật không thể cương cứng']","['Nổi nốt khắp cơ thể', 'Suy nhược cơ thể']"
391,Tử cung lớn,"Tử cung lớn so với tuổi thai: gặp ở ½ người bệnh. Cũng có thể tử cung nhỏ hơn tuổi thai do sự thoái triển của thai trứng.
",,,2022-01-15 06:58:02.626+00,2,2,2022-01-15 06:58:00.679+00,2022-01-15 06:58:02.671+00,,"['Đồng tử không đều', 'Tử cung lớn', 'Mất thị lực cấp tính', 'Gò tử cung', 'Máu kinh đóng thành cục lớn', 'Đầu lớn bất thường', 'Cơn gò tử cung', 'Nhìn như cục nhọt lớn', 'Tử cung co giật', 'Phân có đường kính lớn', 'Giãn đồng tử', 'Ho ở người lớn']",['Tử cung lớn']
457,Nhồi máu cơ tim,,,,2022-01-15 15:27:58.661+00,3,3,2022-01-15 15:27:56.88+00,2022-01-15 15:27:58.672+00,,"['Nhồi máu cơ tim', 'Nhồi máu não', 'Đờm có máu', 'Suy tim phải', 'Không nghe tim thai', 'Suy tim trái', 'Suy tim', 'Thiếu máu', 'Tim thai bất thường', 'Chảy máu quá nhiều', 'Hạ oxy máu']","['Nhồi máu cơ tim', 'Nhồi máu não']"
533,Hen suyễn,,,,2022-01-16 11:38:56.667+00,2,2,2022-01-16 11:38:55.342+00,2022-01-16 11:38:56.679+00,,['Hen suyễn'],['Hen suyễn']
588,Mạch nhanh,,,,2022-01-17 11:09:13.36+00,1,1,2022-01-17 11:09:11.931+00,2022-01-17 11:09:13.376+00,,"['Mạch nhanh', 'Nhịp tim nhanh']",['Mạch nhanh']
633,Thay đổi giọng nói,,,,2022-01-18 02:40:07.894+00,1,1,2022-01-18 02:40:06.096+00,2022-01-18 02:40:07.907+00,,"['Thay đổi vị giác', 'Thay đổi nhận thức', 'Thay đổi giọng nói', 'Thay đổi tính cách hoặc hành vi', 'Đột ngột thay đổi tâm trạng', 'Thay đổi da quanh âm hộ hoặc hậu môn', 'Thay đổi tâm lý', 'Thay đổi màu sắc da ở dương vật', 'Thay đổi màu sắc da', 'Nói ít', 'Nói khó khăn', 'Nói không rõ chữ', 'Khó khăn để nghe các lời nói và âm thanh khác', 'Không nói hoặc biểu lộ cảm xúc', 'Chậm nói', 'Nói lắp', 'Thay đổi màu sắc dịch âm đạo']",['Thay đổi giọng nói']
640,Dịch xanh lá ở dương vật,,,,2022-01-18 02:46:33.692+00,1,1,2022-01-18 02:46:32.18+00,2022-01-18 02:46:33.705+00,,"['Thay đổi màu sắc da ở dương vật', 'Dịch xanh lá ở dương vật', 'Dịch vàng ở dương vật', 'Dịch trắng ở dương vật', 'Rối loạn thần kinh thực vật', 'Tinh dịch có máu', 'Có dịch từ âm đạo', 'Tăng kích thước âm vật', 'Đầu dương vật rỉ máu', 'Khối ở cổ', 'Đau dương vật', 'Đau ở vùng chậu trong giai đoạn đầu của thai kỳ', 'Dịch chảy từ ống tai ngoài', 'Đau ở hạ vị', 'Nổi cục ở dây thần kinh ngoại vi', 'Tăng tiết dịch âm đạo', 'Khẩu cái tiết nhiều dịch', 'Có khối ở cổ', 'Các vật trôi nổi', 'Các khối u ở miệng', 'Tinh dịch màu vàng xanh hoặc màu xanh', 'Tinh dịch có màu nâu', 'Ra dịch âm đạo', 'Tăng bilirubin máu ở trẻ sơ sinh', 'Dương vật phát triển', 'Phát ban ở trẻ sơ sinh và trẻ nhỏ', 'Nước mắt có dịch mờ đục', 'Dương vật không thể cương cứng', 'Chứng cương dương vật', 'Nhìn vật biến dạng', 'Thay đổi màu sắc dịch âm đạo', 'Dịch mũi vàng', 'Ho ở người lớn', 'Cảm giác dị vật trong mắt']","['Dịch xanh lá ở dương vật', 'Dịch vàng ở dương vật', 'Dịch trắng ở dương vật']"
737,Nổi cục ở dây thần kinh ngoại vi,,,,2022-01-18 04:38:49.628+00,1,1,2022-01-18 04:38:46.141+00,2022-01-18 04:38:49.641+00,,"['Rối loạn thần kinh thực vật', 'Đi ngoài ra phân trộn lẫn với máu và chất nhầy', 'Máu kinh đóng thành cục lớn', 'Đầu lớn bất thường', 'Động kinh', 'Nổi cục ở dây thần kinh ngoại vi', 'Các vấn đề liên quan đến tình trạng khí', 'Yếu cơ vùng đầu mặt cổ', 'Chảy dịch ở tai', 'Nổi nốt khắp cơ thể', 'Dễ nổi giận', 'Thay đổi tính cách hoặc hành vi', 'Tăng trưởng chậm ở trẻ em', 'Cục ở họng', 'Thay đổi màu sắc da ở dương vật', 'Khối ở cổ', 'Chảy nước ở tai', 'Hạch ở cổ', 'Đau ở vùng hạ sườn phải', 'Đau ở vùng chậu trong giai đoạn đầu của thai kỳ', 'Đau ở vùng chậu', 'Đau ở hạ vị', 'Dịch xanh lá ở dương vật', 'Có khối ở cổ', 'Các vật trôi nổi', 'Dịch vàng ở dương vật', 'Dịch trắng ở dương vật', 'Tiêu chảy ở trẻ em', 'Vô kinh', 'Nhìn như cục nhọt lớn', 'Đau ở vùng bụng', 'Phù ngoại biên', 'Rối loạn tâm thần', 'Thống kinh', 'Cục cứng gần hậu môn', 'Các khối u ở miệng', 'Đau ở nhiều khớp', 'Tăng bilirubin máu ở trẻ sơ sinh', 'Vết nứt ở hậu môn', 'Phát ban ở trẻ sơ sinh và trẻ nhỏ', 'Khối u ở bìu không đau', 'Ho ở người lớn']",['Nổi cục ở dây thần kinh ngoại vi']
641,Đau tinh hoàn,,,,2022-01-18 02:47:05.269+00,1,1,2022-01-18 02:47:03.773+00,2022-01-18 02:47:05.283+00,,"['Đau tinh hoàn', 'Sưng tinh hoàn', 'Xuất tinh đau', 'Xuất tinh sớm', 'Đau đầu', 'Tinh dịch có máu', 'Đau phía sau xương ức', 'Đau khi quan hệ', 'Đau âm ỉ thượng vị', 'Đau vùng bên trái bụng', 'Đau dữ dội vùng thượng vị', 'Đau dương vật', 'Đau ở vùng hạ sườn phải', 'Đau ở vùng chậu trong giai đoạn đầu của thai kỳ', 'Đau khi đi tiểu', 'Đau bụng cấp tính', 'Đau ở hạ vị', 'Bìu không có tinh hoàn', 'Đau bụng vùng thượng vị', 'Đại tiện đau', 'Đau khi đi lại', 'Đau trong và xung quanh một khớp', 'Đau cơ', 'Đau trong hốc mắt', 'Đau ở nhiều khớp', 'Đau dai dẳng vùng thượng vị', 'Đau mào tinh', 'Đau bụng tái phát', 'Đau phía sau đầu và cổ', 'Khối u ở bìu không đau', 'Đau khi giao hợp', 'Đau nhức toàn thân', 'Đi tiểu đau', 'Đau hạ vị']",['Đau tinh hoàn']
643,Tăng tiết dịch âm đạo,,,,2022-01-18 02:48:11.721+00,1,1,2022-01-18 02:48:10.379+00,2022-01-18 02:48:11.736+00,,"['Chảy máu âm đạo trong giai đoạn đầu của thai kỳ', 'Chảy máu âm đạo trong giai đoạn cuối của thai kỳ', 'Tinh dịch có máu', 'Nước chảy từng ít một từ âm đạo', 'Có dịch từ âm đạo', 'Đầu lớn bất thường', 'Phù chi dưới trong giai đoạn cuối của thai kỳ', 'Tăng tiết dịch âm đạo', 'Khẩu cái tiết nhiều dịch', 'Nội tiết tố bất thường', 'Ra dịch âm đạo', 'Không thể nâng 2 tay qua đầu cùng lúc', 'Khó nghe được các phụ âm', 'Khó khăn để nghe các lời nói và âm thanh khác', 'Liệt chi trên', 'Mất thị lực cấp tính', 'Chảy dịch ở tai', 'Chảy máu âm đạo', 'Tăng trưởng chậm ở trẻ em', 'Thay đổi da quanh âm hộ hoặc hậu môn', 'Tăng kích thước âm vật', 'Đau âm ỉ thượng vị', 'Tăng khối lượng cơ bắp', 'Dịch chảy từ ống tai ngoài', 'Dịch xanh lá ở dương vật', 'Dịch vàng ở dương vật', 'Dịch trắng ở dương vật', 'Tăng bilirubin máu ở trẻ sơ sinh', 'Tăng chiều cao', 'Nước mắt có dịch mờ đục', 'Tăng động thái quá', 'Thay đổi màu sắc dịch âm đạo', 'Ngứa âm đạo']","['Tăng tiết dịch âm đạo', 'Ra dịch âm đạo']"
646,Khẩu cái bị xung huyết,,,,2022-01-18 02:50:17.492+00,1,1,2022-01-18 02:50:15.982+00,2022-01-18 02:50:17.506+00,,"['Khẩu cái bị xung huyết', 'Khẩu cái tiết nhiều dịch', 'Đau trong và xung quanh một khớp', 'Có mủ bên trong ', 'Thấp huyết áp', 'Nề đỏ xung quanh vết loét', 'Hạ huyết áp tư thế đứng', 'Răng bị đổi màu', 'Xuất huyết kết mạc mắt', 'Phì đại các hạch bạch huyết', 'Màu da khác xung quanh', 'Tăng huyết áp', 'Mắt bị đỏ', 'Cao huyết áp', 'Sưng nề vùng da xung quanh', 'Mức đường huyết cao', 'Mất chức năng vùng bị thương', 'Chân tay bị teo', 'Hạ huyết áp', 'Huyết áp tăng']",['Khẩu cái bị xung huyết']
647,Khẩu cái tiết nhiều dịch,,,,2022-01-18 02:50:50.136+00,1,1,2022-01-18 02:50:48.634+00,2022-01-18 02:50:50.15+00,,"['Nước chảy từng ít một từ âm đạo', 'Mất nhận thức không gian', 'Có dịch từ âm đạo', 'Đồng tử không đều', 'Đầu lớn bất thường', 'Tăng tiết dịch âm đạo', 'Khẩu cái bị xung huyết', 'Khẩu cái tiết nhiều dịch', 'Yếu cơ vùng đầu mặt cổ', 'Nội tiết tố bất thường', 'Ra dịch âm đạo', 'Không thể nâng 2 tay qua đầu cùng lúc', 'Khó nghe được các phụ âm', 'Khó khăn để nghe các lời nói và âm thanh khác', 'Khó chịu khi đi tiểu', 'Liệt chi trên', 'Mất thị lực cấp tính', 'Tiểu nhiều lần', 'Chảy dịch ở tai', 'Ăn nhiều', 'Tinh dịch có máu', 'Dịch chảy từ ống tai ngoài', 'Tiêu chảy nhiều lần', 'Sợ thức ăn có nhiều dầu mỡ', 'Dịch xanh lá ở dương vật', 'Dịch vàng ở dương vật', 'Dịch trắng ở dương vật', 'Viêm mũi xuất tiết', 'Tinh dịch có màu nâu', 'Chảy máu quá nhiều', 'Đau ở nhiều khớp', 'Nước mắt có dịch mờ đục', 'Uống nhiều nước', 'Thay đổi màu sắc dịch âm đạo']",['Khẩu cái tiết nhiều dịch']
111,Chán ăn,,,,2022-01-14 03:51:01.481+00,2,2,2022-01-14 03:43:37.121+00,2022-01-14 03:51:01.522+00,,"['Chán ăn', 'Giảm thèm ăn', 'Chán nản', 'Ăn không ngon']",['Chán ăn']
112,Nhịp tim nhanh,,,,2022-01-14 03:54:56.367+00,2,1,2022-01-14 03:44:05.916+00,2022-01-14 03:54:56.382+00,,"['Nhịp tim nhanh', 'Nhịp thở nhanh', 'Nhịp tim chậm', 'Rối loạn nhịp tim', 'Mạch nhanh']",['Nhịp tim nhanh']
113,Rối loạn về cảm xúc,"Rối loạn về cảm xúc: dễ cáu, dễ xúc động, kiềm chế được.",,,2022-01-14 03:55:02.751+00,1,1,2022-01-14 03:44:06.951+00,2022-01-14 03:55:02.775+00,,"['Rối loạn thần kinh thực vật', 'Rối loạn về cảm xúc', 'Rối loạn trí nhớ', 'Rối loạn ý thức', 'Rối loạn tâm thần', 'Rối loạn hô hấp', 'Lãnh cảm', 'Rối loạn cương dương', 'Nhạy cảm với tiếng ồn', 'rối loạn kinh nguyệt', 'Nhạy cảm với ánh sáng', 'Trầm cảm', 'Cảm giác ngứa ran bên trong cổ chân', 'Cảm giác kiến bò trong người', 'Da mất cảm giác', 'Hoảng loạn', 'Giảm cảm giác', 'Rối loạn kinh nguyệt', 'Rối loạn về giấc ngủ', 'Rối loạn hấp thu', 'Cảm giác khối u chặn họng', 'Rối loạn màu sắc', 'Không nói hoặc biểu lộ cảm xúc', 'Mất cảm giác', 'Rối loạn thị lực', 'Rối loạn lo âu', 'Cảm giác dị vật trong mắt']","['Rối loạn về cảm xúc', 'Rối loạn về giấc ngủ', 'Rối loạn ý thức', 'Rối loạn tâm thần']"
475,Nổi mụn nhọt,,,,2022-01-15 15:54:11.581+00,3,3,2022-01-15 15:54:10.057+00,2022-01-15 15:54:11.594+00,,"['Nổi mụn', 'Nổi mụn nhọt', 'Mụn nước']",['Nổi mụn nhọt']
62,Ngứa hậu môn,"(Xem thêm Đánh giá các rối loạn hậu môn trực tràng<br>.)<br>Da quanh hậu môn bị ngứa có thể do nhiều nguyên nhân (xem Bảng: Một số nguyên nhân gây ngứa hậu môn<br>). Tình trạng này còn được gọi là ngứa hậu môn. Đôi khi, sự kích thích bị bệnh nhân hiểu nhầm là đau, do đó các nguyên nhân khác của đau quanh hậu môn (ví dụ áp xe hoặc ung thư) nên được loại trừ.",[],,2022-01-12 12:40:06.729+00,1,1,2022-01-12 10:06:17.771+00,2022-01-12 12:40:06.749+00,,"['Rát hậu môn', 'Loét hậu môn', 'Ngứa hậu môn', 'Sưng quanh hậu môn', 'Đau hậu môn', 'Hậu môn ẩm ướt']",['Ngứa hậu môn']
115,Rối loạn kinh nguyệt,,,,2022-01-14 03:54:10.898+00,2,1,2022-01-14 03:44:54.322+00,2022-01-14 03:54:17.836+00,,"['rối loạn kinh nguyệt', 'Rối loạn kinh nguyệt', 'Rối loạn hô hấp', 'Rối loạn cương dương', 'Rối loạn giấc ngủ', 'Rối loạn thần kinh thực vật', 'Rối loạn nhịp tim', 'Hoảng loạn', 'Rối loạn về cảm xúc', 'Rối loạn trí nhớ', 'Rối loạn về giấc ngủ', 'Rối loạn hấp thu', 'Rối loạn ý thức', 'Rối loạn tâm thần', 'Rối loạn màu sắc', 'Rối loạn thị lực', 'Rối loạn lo âu']","['Rối loạn cương dương', 'rối loạn kinh nguyệt', 'Rối loạn kinh nguyệt']"
226,Bìu không có tinh hoàn,,,,2022-01-14 07:43:57.182+00,2,2,2022-01-14 07:43:55.761+00,2022-01-14 07:43:57.196+00,,"['Hình dạng khuôn mặt bất thường', 'Không có cử động hay phản xạ', 'Thay đổi tính cách hoặc hành vi', 'Chuyển động không theo ý muốn', 'Thay đổi da quanh âm hộ hoặc hậu môn', 'Đồng tử không đều', 'Bìu không có tinh hoàn', 'Không thể nâng 2 tay qua đầu cùng lúc', 'Dương vật không thể cương cứng', 'Sưng tinh hoàn', 'Nước bọt có máu', 'Xuất tinh sớm', 'Có ý định tự sát', 'Tinh dịch có máu', 'Mất nhận thức không gian', 'Có dịch từ âm đạo', 'Mồ hôi có màu bất thường', 'Phân có máu', 'Tiểu không tự chủ', 'Sợ thức ăn có nhiều dầu mỡ', 'Đau tinh hoàn', 'Có khối ở cổ', 'Có mủ bên trong ', 'Tinh dịch có màu nâu', 'Nói không rõ chữ', 'Phân có đường kính lớn', 'Không nói hoặc biểu lộ cảm xúc', 'Nước mắt có dịch mờ đục', 'Ăn không tiêu', 'Xuất tinh đau', 'Khối u ở bìu không đau']",['Bìu không có tinh hoàn']
